10.524640901448873 1
10.537950943911925 0
10.551260986374976 0
10.564571028838028 0
10.57788107130108 0
10.59119111376413 0
10.604501156227183 0
10.617811198690235 0
10.631121241153286 0
10.644431283616338 0
10.65774132607939 0
10.671051368542441 1
10.684361411005494 0
10.697671453468544 0
10.710981495931597 0
10.724291538394649 0
10.7376015808577 0
10.750911623320752 0
10.764221665783804 0
10.777531708246855 0
10.790841750709907 0
10.80415179317296 1
10.81746183563601 0
10.830771878099062 0
10.844081920562115 0
10.857391963025165 0
10.870702005488218 0
10.88401204795127 0
10.89732209041432 0
10.910632132877373 0
10.923942175340425 0
10.937252217803476 0
10.950562260266528 1
10.96387230272958 0
10.977182345192631 0
10.990492387655683 0
11.003802430118736 0
11.017112472581786 1
11.030422515044839 1
11.04373255750789 0
11.057042599970941 0
11.070352642433994 0
11.083662684897044 0
11.096972727360097 0
11.110282769823149 1
11.1235928122862 1
11.136902854749252 0
11.150212897212304 0
11.163522939675355 1
11.176832982138407 2
11.19014302460146 1
11.20345306706451 0
11.216763109527562 1
11.230073151990615 2
11.243383194453665 0
11.256693236916718 3
11.27000327937977 0
11.28331332184282 1
11.296623364305873 3
11.309933406768925 3
11.323243449231976 2
11.336553491695028 0
11.349863534158079 1
11.363173576621131 3
11.376483619084183 2
11.389793661547234 2
11.403103704010286 3
11.416413746473339 5
11.42972378893639 2
11.443033831399442 3
11.456343873862494 0
11.469653916325544 0
11.482963958788597 4
11.496274001251649 2
11.5095840437147 1
11.522894086177752 7
11.536204128640804 0
11.549514171103855 4
11.562824213566907 3
11.57613425602996 1
11.58944429849301 2
11.602754340956063 4
11.616064383419115 6
11.629374425882165 5
11.642684468345218 1
11.65599451080827 4
11.66930455327132 9
11.682614595734373 12
11.695924638197425 7
11.709234680660476 5
11.722544723123528 16
11.73585476558658 6
11.749164808049631 12
11.762474850512683 6
11.775784892975734 5
11.789094935438786 11
11.802404977901839 5
11.81571502036489 6
11.829025062827942 5
11.842335105290994 4
