5.785724939032478 1
5.80070383813196 0
5.815682737231441 0
5.830661636330923 0
5.845640535430405 0
5.8606194345298865 0
5.875598333629369 1
5.890577232728851 2
5.905556131828333 0
5.920535030927814 1
5.935513930027296 1
5.9504928291267785 1
5.96547172822626 1
5.980450627325742 1
5.995429526425224 0
6.010408425524705 1
6.025387324624187 1
6.0403662237236695 1
6.055345122823151 1
6.070324021922633 1
6.085302921022115 3
6.100281820121596 3
6.115260719221078 3
6.1302396183205605 0
6.145218517420043 2
6.160197416519524 1
6.175176315619006 0
6.190155214718488 2
6.205134113817969 3
6.220113012917452 3
6.235091912016934 0
6.250070811116415 1
6.265049710215897 4
6.280028609315379 2
6.2950075084148605 2
6.309986407514343 6
6.324965306613825 4
6.339944205713307 3
6.354923104812788 2
6.36990200391227 4
6.384880903011752 4
6.399859802111234 1
6.414838701210716 8
6.429817600310198 6
6.444796499409679 6
6.459775398509161 1
6.474754297608643 6
6.489733196708125 10
6.504712095807607 10
6.519690994907089 10
6.534669894006571 2
6.549648793106052 12
6.564627692205534 7
6.579606591305016 10
6.594585490404498 11
6.60956438950398 11
6.624543288603462 13
6.639522187702943 12
6.6545010868024255 21
6.669479985901908 17
6.684458885001389 15
6.699437784100871 27
6.714416683200353 17
6.729395582299834 21
6.7443744813993165 24
6.759353380498799 23
6.77433227959828 17
6.789311178697762 37
6.804290077797244 26
6.819268976896726 38
6.8342478759962075 42
6.84922677509569 40
6.864205674195172 43
6.879184573294653 32
6.894163472394135 39
6.909142371493617 53
6.9241212705930995 50
6.939100169692581 39
6.954079068792063 40
6.969057967891544 69
6.984036866991026 54
6.999015766090508 47
7.0139946651899905 83
7.028973564289472 67
7.043952463388954 61
7.058931362488435 61
7.073910261587917 75
7.088889160687399 86
7.1038680597868815 90
7.118846958886363 67
7.133825857985845 79
7.148804757085327 62
7.163783656184808 61
7.17876255528429 66
7.1937414543837725 64
7.208720353483255 70
7.223699252582736 56
7.238678151682218 56
7.253657050781699 55
7.2686359498811814 52
7.283614848980664 35
7.298593748080146 49
7.313572647179627 32
7.328551546279109 57
7.343530445378591 28
7.3585093444780725 29
7.373488243577555 30
7.388467142677037 23
7.403446041776519 26
