7.393861194347364 1
7.40152407664724 0
7.409186958947116 0
7.416849841246992 0
7.424512723546868 0
7.432175605846744 0
7.43983848814662 0
7.4475013704464965 0
7.455164252746372 0
7.462827135046248 0
7.470490017346124 0
7.478152899646 0
7.485815781945876 0
7.493478664245752 0
7.501141546545628 0
7.5088044288455045 0
7.51646731114538 0
7.524130193445256 0
7.531793075745132 0
7.539455958045008 0
7.547118840344884 0
7.55478172264476 0
7.562444604944636 0
7.5701074872445115 0
7.577770369544388 0
7.585433251844264 0
7.59309613414414 0
7.600759016444016 0
7.608421898743892 0
7.616084781043768 0
7.623747663343644 0
7.6314105456435195 0
7.639073427943396 0
7.646736310243272 0
7.654399192543148 0
7.662062074843024 0
7.6697249571429 0
7.677387839442776 0
7.685050721742652 0
7.6927136040425275 0
7.700376486342404 0
7.70803936864228 0
7.715702250942156 0
7.723365133242032 0
7.7310280155419075 0
7.738690897841784 0
7.74635378014166 0
7.754016662441535 0
7.761679544741412 0
7.769342427041288 0
7.777005309341163 0
7.78466819164104 0
7.7923310739409155 0
7.799993956240792 0
7.807656838540668 0
7.815319720840543 0
7.82298260314042 0
7.830645485440296 0
7.838308367740171 0
7.845971250040048 0
7.8536341323399235 0
7.861297014639799 0
7.868959896939676 0
7.876622779239551 1
7.884285661539428 0
7.8919485438393036 0
7.899611426139179 0
7.907274308439056 0
7.914937190738931 0
7.922600073038808 2
7.930262955338684 0
7.937925837638559 0
7.945588719938436 0
7.9532516022383115 0
7.960914484538187 0
7.968577366838064 0
7.976240249137939 1
7.983903131437815 1
7.991566013737692 0
7.999228896037567 0
8.006891778337444 0
8.01455466063732 1
8.022217542937195 0
8.02988042523707 0
8.037543307536946 0
8.045206189836824 0
8.0528690721367 1
8.060531954436575 0
8.06819483673645 0
8.075857719036327 0
8.083520601336204 0
8.09118348363608 1
8.098846365935955 0
8.106509248235831 0
8.114172130535707 0
8.121835012835584 1
8.12949789513546 0
8.137160777435335 0
8.144823659735211 0
8.152486542035087 2
8.160149424334962 0
8.16781230663484 0
8.175475188934715 0
8.183138071234591 1
8.190800953534467 1
8.198463835834342 1
8.20612671813422 0
8.213789600434096 1
8.221452482733971 1
8.229115365033847 3
8.236778247333723 1
8.2444411296336 0
8.252104011933476 2
8.259766894233351 0
8.267429776533227 1
8.275092658833103 1
8.282755541132978 2
8.290418423432856 2
8.298081305732731 4
8.305744188032607 0
8.313407070332483 1
8.321069952632358 6
8.328732834932236 1
8.336395717232111 5
8.344058599531987 1
8.351721481831863 0
8.359384364131738 1
8.367047246431614 2
8.374710128731492 3
8.382373011031367 3
8.390035893331243 1
8.397698775631119 1
8.405361657930994 1
8.413024540230872 2
8.420687422530747 3
8.428350304830623 3
8.436013187130499 1
8.443676069430374 4
